SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
S418,R572,5,4,4,5,4.5,Promoter,"The Python lab during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions! From my perspective, the robot build during Web Dev Bootcamp Night really clicked for me, I left with actionable next steps.",2024-09-22 02:17:00
S419,R573,4,5,4,5,4.5,Promoter,"The organizers ran things smoothly even with a big crowd, the panel Q&A during Mentor Office Hours really clicked for me. The mentors were down-to-earth and answered real questions, the panel Q&A during Mentor Office Hours really clicked for me.",2025-01-14 01:20:00
S420,R575,5,4,4,4,4.25,Passive,"From my perspective, I met people who want to collaborate on projects, the goal-setting exercise during Mentor Office Hours really clicked for me; I'd attend again with a clearer agenda. Surprisingly, the goal-setting exercise during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected. The networking breakouts during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected.",2025-09-22 20:18:00
S421,R576,5,4,5,5,4.75,Promoter,"It boosted my confidence more than I expected, the mentor roundtable during Mentor Office Hours really clicked for me. Honestly, the networking breakouts during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects. I didn't expect this, but, it boosted my confidence more than I expected, the goal-setting exercise during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time. — which surprised me in a good way!",2022-03-21 08:03:00
S422,R577,5,4,5,5,4.75,Promoter,"In my opinion, it boosted my confidence more than I expected, the coding challenges during Web Dev Bootcamp Night really clicked for me; I'd definitely recommend this to a friend! At first, there were concrete examples I can reuse at school, the Arduino demo during Web Dev Bootcamp Night really clicked for me. At first, the mentors were down-to-earth and answered real questions, the web dev sprint during Web Dev Bootcamp Night really clicked for me.",2025-06-29 07:06:00
S423,R578,4,4,5,5,4.5,Promoter,"The resume clinic during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I left energized to keep learning. The resume clinic during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd come again and bring a classmate next time. I didn't expect this, but, the networking breakouts during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school; I'd come again and bring a classmate next time.",2024-07-17 10:05:00
S424,R579,5,4,5,4,4.5,Passive,"The pacing made complex ideas feel doable, the resume clinic during Girls in STEAM Mentoring really clicked for me — especially for beginners. To be fair, the pacing made complex ideas feel doable, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me. There were concrete examples I can reuse at school, the resume clinic during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time.",2025-08-19 15:18:00
S425,R580,4,4,4,4,4.0,Passive,"In my opinion, the color theory lesson during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; I might recommend it depending on the topic. Overall, the pacing made complex ideas feel doable, the mixed-media project during Intro to Painting Class really clicked for me.",2025-01-03 15:04:00
S426,R581,5,5,4,4,4.5,Passive,"At first, there were concrete examples I can reuse at school, the sketch warmups during Intro to Painting Class really clicked for me; This pushed me to apply for a related program. — next time I'd bring a friend. The color theory lesson during Intro to Painting Class really clicked for me, the hands-on segment tied everything together.",2023-08-04 13:16:00
S427,R582,5,4,5,4,4.5,Passive,"The pacing made complex ideas feel doable, the panel Q&A during Mentor Office Hours really clicked for me; This pushed me to apply for a related program. The panel Q&A during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; This pushed me to apply for a related program! I met people who want to collaborate on projects, the goal-setting exercise during Mentor Office Hours really clicked for me.",2021-12-27 00:20:00
S428,R583,5,4,5,4,4.5,Passive,"It boosted my confidence more than I expected, the robot build during Web Dev Bootcamp Night really clicked for me; This was absolutely worth the time. From my perspective, it boosted my confidence more than I expected, the Python lab during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time. — especially for beginners. The mentors were down-to-earth and answered real questions, the Arduino demo during Web Dev Bootcamp Night really clicked for me.",2023-05-28 07:12:00
S429,R584,5,5,5,5,5.0,Promoter,"In my opinion, there were concrete examples I can reuse at school, the Arduino demo during Robotics Lab Saturday really clicked for me. I didn't expect this, but, the robot build during Robotics Lab Saturday really clicked for me, I left with actionable next steps; I'd definitely recommend this to a friend. — especially for beginners. The Arduino demo during Robotics Lab Saturday really clicked for me, I left with actionable next steps; This was absolutely worth the time.",2024-03-31 07:18:00
S430,R585,4,4,5,4,4.25,Passive,"The hands-on segment tied everything together, the panel Q&A during Mentor Office Hours really clicked for me; I might recommend it depending on the topic. — next time I'd bring a friend. The hands-on segment tied everything together, the mentor roundtable during Mentor Office Hours really clicked for me — especially for beginners.",2022-10-31 04:27:00
S431,R586,4,4,4,4,4.0,Passive,"If I'm being honest, it boosted my confidence more than I expected, the data activity during Data Science Study Group really clicked for me; I'm curious to see how the next session improves. I met people who want to collaborate on projects, the robot build during Data Science Study Group really clicked for me; I'm curious to see how the next session improves.",2024-12-19 23:19:00
S432,R587,4,4,5,5,4.5,Promoter,"Surprisingly, the coding challenges during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable; I'd definitely recommend this to a friend. — next time I'd bring a friend. Surprisingly, the Python lab during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable (wish there had been more time). The organizers ran things smoothly even with a big crowd, the robot build during Robotics Lab Saturday really clicked for me; I'd definitely recommend this to a friend. I left with actionable next steps, the robot build during Robotics Lab Saturday really clicked for me.",2025-01-20 07:25:00
S433,R589,5,4,4,5,4.5,Promoter,"The mentors were down-to-earth and answered real questions, the data activity during Robotics Lab Saturday really clicked for me. The coding challenges during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable; I'd definitely recommend this to a friend. (wish there had been more time). By the end, the Arduino demo during Robotics Lab Saturday really clicked for me, the hands-on segment tied everything together; This pushed me to apply for a related program.",2022-04-30 19:21:00
