SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
498,672,5,4,5,5,4.75,Promoter,"At first, the resume clinic during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning! The mentor roundtable during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects. By the end, the mentor roundtable during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd; This was absolutely worth the time.",2024-04-28 16:08:00
499,673,4,4,4,4,4.0,Passive,"Overall, I left with actionable next steps, the mixed-media project during Intro to Painting Class really clicked for me; I might recommend it depending on the topic! The mentors were down-to-earth and answered real questions, the gallery walk during Intro to Painting Class really clicked for me; I'd attend again with a clearer agenda.",2024-06-28 08:06:00
500,674,5,5,5,4,4.75,Passive,"I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me. To be fair, I left with actionable next steps, the panel Q&A during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend. — which surprised me in a good way. The hands-on segment tied everything together, the resume clinic during Mentor Office Hours really clicked for me — next time I'd bring a friend.",2023-10-16 18:19:00
501,677,5,4,5,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I'd come again and bring a classmate next time. It boosted my confidence more than I expected, the panel Q&A during Girls in STEAM Mentoring really clicked for me. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together.",2023-08-30 21:27:00
502,678,4,5,5,5,4.75,Promoter,"I left with actionable next steps, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I'd come again and bring a classmate next time. The panel Q&A during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend! By the end, the organizers ran things smoothly even with a big crowd, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; I left energized to keep learning.",2022-11-02 20:10:00
503,679,5,4,4,5,4.5,Promoter,"Overall, the mentors were down-to-earth and answered real questions, the networking breakouts during Mentor Office Hours really clicked for me; This pushed me to apply for a related program. I left with actionable next steps, the panel Q&A during Mentor Office Hours really clicked for me. Surprisingly, the mentor roundtable during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; This was absolutely worth the time. At first, the mentor roundtable during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; I'd come again and bring a classmate next time.",2024-10-29 04:22:00
504,681,3,4,5,3,3.75,Detractor,"I knew parts of it already, but I still learned something, and the data activity was helpful during Robotics Lab Saturday. It was useful overall! In my opinion, some sections moved quickly but were still useful, and the Arduino demo was helpful during Robotics Lab Saturday. I might recommend it depending on the topic. — especially for beginners! Overall, the room was a bit crowded, yet the content landed, and the web dev sprint was helpful during Robotics Lab Saturday.",2022-04-25 07:00:00
505,683,4,5,5,5,4.75,Promoter,"The Arduino demo during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend. — which surprised me in a good way. To be fair, the web dev sprint during Web Dev Bootcamp Night really clicked for me, I left with actionable next steps. Overall, the data activity during Web Dev Bootcamp Night really clicked for me, I left with actionable next steps; I left energized to keep learning.",2023-04-22 22:26:00
506,685,5,5,4,3,4.25,Detractor,"At first, the color theory lesson during Monthly Art Studio Workshop really clicked for me, I met people who want to collaborate on projects; I'm curious to see how the next session improves! In my opinion, the mixed-media project during Monthly Art Studio Workshop really clicked for me, it boosted my confidence more than I expected; It was useful overall!",2022-03-16 00:06:00
507,686,4,4,3,5,4.0,Promoter,"The web dev sprint during Data Science Study Group really clicked for me, it boosted my confidence more than I expected! At first, the data activity during Data Science Study Group really clicked for me, the pacing made complex ideas feel doable (wish there had been more time). Overall, the Arduino demo during Data Science Study Group really clicked for me, I met people who want to collaborate on projects; It was useful overall. (snacks were a plus).",2023-09-27 21:24:00
508,687,4,4,5,4,4.25,Passive,"Overall, the hands-on segment tied everything together, the goal-setting exercise during Mentor Office Hours really clicked for me; I'm curious to see how the next session improves! The panel Q&A during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects. The resume clinic during Mentor Office Hours really clicked for me, I left with actionable next steps; I'd attend again with a clearer agenda.",2022-08-22 03:04:00
509,688,3,4,4,5,4.0,Promoter,"If I'm being honest, the resume clinic during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I'd attend again with a clearer agenda. I left with actionable next steps, the goal-setting exercise during Mentor Office Hours really clicked for me! The networking breakouts during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; It was useful overall. (snacks were a plus).",2022-11-21 02:08:00
510,689,5,5,4,5,4.75,Promoter,"The Python lab during Robotics Lab Saturday really clicked for me, the mentors were down-to-earth and answered real questions! The robot build during Robotics Lab Saturday really clicked for me, it boosted my confidence more than I expected. The hands-on segment tied everything together, the Arduino demo during Robotics Lab Saturday really clicked for me!",2025-09-22 04:05:00
511,690,4,4,4,4,4.0,Passive,"The mentors were down-to-earth and answered real questions, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I'm curious to see how the next session improves. (wish there had been more time). The organizers ran things smoothly even with a big crowd, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; I'd attend again with a clearer agenda. The resume clinic during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I might recommend it depending on the topic.",2022-03-29 14:01:00
512,694,4,4,4,5,4.25,Promoter,"I left with actionable next steps, the resume clinic during Girls in STEAM Mentoring really clicked for me. To be fair, the pacing made complex ideas feel doable, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'm curious to see how the next session improves.",2024-09-18 17:26:00
